oxygen,pressure,temperature,vibration,solar_intensity
21.02,101.26,22.06,0.018,159.35
20.98,101.28,21.92,0.0217,159.71
20.99,101.26,22.02,0.0201,159.04
21.0,101.3,22.06,0.0229,158.92
21.01,101.34,21.93,0.0228,158.32
21.0,101.26,22.07,0.0217,157.41
20.99,101.34,21.99,0.0189,157.08
20.99,101.29,22.07,0.0197,156.52
21.01,101.34,22.03,0.0178,155.65
21.01,101.26,21.93,0.0198,155.75
20.99,101.32,21.92,0.0229,154.72
20.99,101.34,21.99,0.0179,153.93
21.0,101.35,22.05,0.0181,153.0
21.02,101.29,22.09,0.0189,152.08
21.01,101.3,22.05,0.0183,150.96
21.0,101.32,22.09,0.0202,150.51
20.98,101.3,22.02,0.0225,149.15
20.99,101.3,21.96,0.0228,147.95
21.01,101.29,22.05,0.0229,146.85
21.01,101.29,21.98,0.0195,145.76
21.0,101.27,21.99,0.0223,144.43
20.98,101.31,21.97,0.0211,143.12
21.01,101.33,21.99,0.0206,142.26
21.02,101.26,22.07,0.019,140.79
21.0,101.31,21.97,0.0176,140.11
20.99,101.29,21.93,0.02,139.04
21.01,101.28,21.98,0.0191,137.72
21.01,101.35,22.02,0.0198,135.9
20.98,101.32,21.98,0.022,134.88
21.0,101.32,21.93,0.0191,133.88
21.02,101.27,21.97,0.017,132.93
20.98,101.34,21.9,0.02,131.16
21.0,101.32,22.08,0.0216,129.66
21.0,101.35,21.91,0.0218,128.29
21.02,101.29,21.94,0.0191,127.14
21.0,101.32,21.91,0.019,126.73
21.01,101.32,22.08,0.0214,125.44
20.99,101.3,22.08,0.02,124.54
21.02,101.28,22.09,0.0219,122.67
21.0,101.31,22.01,0.0178,122.2
20.98,101.27,22.07,0.0228,121.25
21.02,101.3,21.9,0.0221,119.96
20.99,101.28,22.0,0.0172,118.62
20.99,101.3,21.93,0.0199,117.85
21.01,101.3,21.98,0.0209,117.49
21.02,101.34,22.06,0.0213,116.23
21.01,101.35,22.09,0.0227,115.72
21.0,101.27,21.91,0.0222,114.89
20.99,101.31,21.98,0.0191,113.76
20.99,101.29,22.03,0.0213,112.9
20.99,101.3,21.95,0.0226,112.97
20.98,101.27,22.06,0.0183,111.83
21.01,101.34,21.94,0.0212,112.1
20.99,101.25,21.97,0.0183,111.69
21.0,101.35,22.06,0.0199,110.75
21.0,101.29,21.98,0.018,110.94
20.98,101.33,21.96,0.018,110.71
21.01,101.26,22.01,0.0219,110.41
21.0,101.33,21.94,0.0196,109.96
20.99,101.34,22.09,0.0176,110.26
21.0,101.29,22.02,0.0186,110.48
21.02,101.25,22.08,0.02,110.44
21.0,101.34,21.96,0.0205,110.68
21.02,101.32,21.91,0.0182,110.42
20.99,101.31,22.03,0.017,111.06
21.0,101.33,22.02,0.0196,111.2
20.98,101.33,22.02,0.019,111.46
21.01,101.26,21.9,0.0179,111.74
21.0,101.27,21.98,0.0227,111.79
20.99,101.27,22.07,0.0206,112.73
21.0,101.35,21.95,0.0215,113.9
20.98,101.3,22.09,0.0172,113.66
20.98,101.35,22.07,0.0228,114.59
21.0,101.29,22.06,0.022,115.89
21.02,101.26,21.9,0.0172,116.2
21.01,101.28,22.0,0.0214,117.34
20.98,101.27,22.05,0.018,118.0
21.0,101.3,21.97,0.0207,118.87
20.99,101.27,21.95,0.0228,119.77
21.0,101.34,21.99,0.0198,120.98
21.0,101.35,22.03,0.0181,122.41
20.98,101.32,22.05,0.0216,123.58
20.99,101.33,21.94,0.0187,124.67
20.99,101.33,21.93,0.0217,125.5
21.02,101.31,22.07,0.02,126.73
20.98,101.25,21.92,0.0183,127.85
21.01,101.35,22.03,0.0205,129.28
21.01,101.31,21.94,0.0211,129.83
20.99,101.26,21.96,0.0182,131.51
21.02,101.32,22.05,0.0189,132.78
20.99,101.25,22.07,0.0194,133.62
20.98,101.28,21.92,0.0195,134.93
20.98,101.29,22.04,0.0173,136.35
21.01,101.33,22.09,0.022,138.14
21.02,101.33,22.08,0.0188,139.44
21.02,101.31,21.97,0.0177,139.77
21.01,101.31,21.99,0.0185,141.79
20.99,101.28,22.03,0.0205,142.72
21.01,101.33,22.03,0.0211,143.79
21.01,101.25,22.09,0.0187,145.1
20.99,101.25,21.96,0.0218,146.3
20.99,101.31,21.92,0.0211,147.6
20.99,101.33,22.02,0.0208,148.5
21.0,101.33,22.08,0.0219,149.32
20.99,101.31,21.94,0.0206,150.34
20.99,101.26,22.09,0.0181,151.61
21.01,101.29,22.09,0.0185,152.13
21.0,101.29,21.99,0.0219,153.55
20.99,101.28,22.09,0.0228,154.21
20.99,101.35,21.97,0.0181,154.77
20.98,101.26,22.08,0.0206,155.32
20.99,101.3,22.07,0.0219,156.23
21.01,101.29,22.02,0.0204,156.54
20.99,101.28,21.98,0.022,157.26
20.99,101.32,22.08,0.0207,157.64
20.98,101.25,22.05,0.0207,158.05
21.01,101.28,22.03,0.0175,158.46
21.01,101.34,22.0,0.0214,159.32
20.99,101.33,21.9,0.0172,159.49
20.99,101.31,22.04,0.0209,159.94
21.02,101.28,21.91,0.0228,159.91
20.99,101.27,21.95,0.0176,160.33
21.02,101.33,21.95,0.0223,159.82
20.99,101.34,21.95,0.0224,159.61
21.0,101.29,21.92,0.0202,159.74
20.98,101.27,21.94,0.0198,159.71
21.02,101.33,21.95,0.0219,159.79
21.01,101.28,21.95,0.0227,159.5
21.01,101.29,22.05,0.0209,159.05
21.0,101.34,21.95,0.0197,159.06
20.99,101.29,21.96,0.0199,157.69
20.98,101.28,22.07,0.018,158.06
21.02,101.25,22.1,0.0172,157.4
20.99,101.34,22.05,0.0182,156.21
20.99,101.26,21.94,0.0217,156.08
21.02,101.32,22.09,0.0209,155.48
21.0,101.28,21.91,0.0217,153.92
21.0,101.35,21.93,0.0227,153.86
20.99,101.3,22.0,0.0226,152.45
21.0,101.3,21.92,0.0216,151.8
20.98,101.26,22.09,0.0216,151.02
21.0,101.32,21.92,0.0208,149.87
21.0,101.31,22.05,0.0173,148.53
21.01,101.33,21.93,0.0195,147.83
20.99,101.35,22.02,0.0223,146.69
20.99,101.3,21.97,0.0181,145.1
20.98,101.33,22.0,0.0174,143.92
20.99,101.26,22.09,0.0215,143.35
21.02,101.28,21.9,0.0189,142.38
21.0,101.34,22.06,0.018,140.81
20.98,101.27,21.95,0.0188,139.29
20.98,101.34,22.01,0.0217,138.61
21.0,101.27,22.08,0.0178,137.37
20.99,101.28,21.9,0.0176,135.46
21.0,101.28,22.1,0.0215,134.61
20.99,101.3,22.09,0.0202,133.8
21.0,101.26,21.92,0.0221,132.29
21.02,101.29,22.0,0.0206,131.22
21.01,101.27,21.95,0.0195,129.24
21.0,101.29,21.95,0.0225,128.11
21.0,101.28,21.93,0.0193,126.86
21.01,101.25,22.0,0.0227,126.49
21.01,101.25,21.93,0.0178,124.9
21.0,101.26,21.91,0.0174,124.12
21.02,101.32,21.93,0.0193,122.92
21.01,101.27,21.99,0.0186,121.81
20.98,101.3,22.08,0.0201,120.69
20.99,101.26,22.04,0.0213,119.17
21.0,101.32,22.08,0.0213,118.9
20.99,101.35,21.91,0.0225,117.35
21.02,101.33,22.02,0.021,116.72
20.99,101.27,21.9,0.0206,115.54
20.98,101.32,21.96,0.0206,115.11
21.02,101.25,21.91,0.0201,114.28
21.01,101.33,22.01,0.021,114.13
20.99,101.29,21.94,0.0192,112.88
21.01,101.29,22.06,0.0218,112.47
21.01,101.31,21.9,0.017,111.84
20.99,101.3,21.91,0.0215,111.95
20.99,101.29,21.95,0.0191,111.17
21.02,101.27,21.94,0.0227,111.2
21.01,101.33,21.98,0.0182,110.78
20.99,101.26,22.09,0.0183,110.68
20.99,101.26,22.03,0.0217,110.36
20.99,101.28,22.04,0.0199,109.93
21.01,101.29,22.01,0.0179,109.6
21.0,101.28,22.09,0.0204,110.51
21.0,101.3,21.97,0.0175,110.51
20.99,101.32,22.03,0.0202,110.09
20.99,101.33,21.97,0.02,110.03
20.98,101.28,21.96,0.0206,110.77
20.99,101.32,22.08,0.0199,111.14
21.01,101.3,21.91,0.022,111.39
20.98,101.34,21.93,0.0182,111.98
21.0,101.35,21.98,0.0212,112.03
20.98,101.35,22.08,0.0194,112.93
20.98,101.29,21.9,0.0181,113.17
20.99,101.29,22.05,0.0227,114.75
20.99,101.28,21.96,0.0216,114.57
21.01,101.34,22.08,0.0225,115.98
21.01,101.29,22.02,0.0223,117.11
20.99,101.35,21.92,0.0196,117.67
21.0,101.32,21.98,0.0221,118.68
20.98,101.31,21.91,0.0176,118.96
21.01,101.3,21.97,0.0176,120.61
21.0,101.28,21.93,0.0178,121.22
21.0,101.31,21.91,0.0181,122.74
20.98,101.3,21.96,0.0176,123.69
21.01,101.28,21.98,0.0228,124.55
21.02,101.3,22.05,0.02,125.73
21.0,101.34,22.08,0.0221,126.67
20.99,101.32,22.01,0.0189,128.57
21.01,101.34,21.92,0.019,129.95
20.99,101.3,21.94,0.0212,131.01
21.0,101.26,21.99,0.0229,131.89
21.02,101.31,21.97,0.0217,133.39
21.02,101.31,21.9,0.0229,134.89
21.02,101.26,21.91,0.0195,135.25
20.99,101.3,22.03,0.0191,137.22
21.02,101.3,22.04,0.0193,138.35
21.01,101.33,22.07,0.0229,139.51
21.0,101.35,22.0,0.0227,140.42
20.98,101.26,22.02,0.0191,142.27
21.02,101.33,22.09,0.0192,142.6
20.99,101.33,22.07,0.02,144.57
20.99,101.27,22.04,0.0222,144.99
20.98,101.32,21.91,0.0176,146.64
21.0,101.25,21.92,0.017,147.56
21.0,101.33,22.01,0.0225,148.65
20.99,101.29,22.07,0.0223,149.19
21.02,101.27,21.99,0.019,150.68
21.01,101.28,21.97,0.0229,151.31
21.01,101.32,22.09,0.0219,152.87
20.99,101.33,21.95,0.0174,153.56
21.0,101.26,21.95,0.0193,154.58
21.01,101.27,22.1,0.0204,155.09
20.98,101.29,22.04,0.0218,155.47
21.02,101.25,21.92,0.0212,156.77
21.01,101.34,21.97,0.0199,157.18
20.99,101.28,21.91,0.0225,157.53
20.99,101.35,22.05,0.0198,158.41
21.0,101.29,22.0,0.0218,158.79
20.99,101.27,21.96,0.0196,159.26
21.01,101.28,22.04,0.0202,158.96
20.98,101.29,22.09,0.0198,159.43
21.01,101.32,22.07,0.0217,159.72
20.99,101.3,22.0,0.0185,160.03
20.99,101.27,22.07,0.0219,159.7
20.99,101.34,22.1,0.0227,160.31
21.01,101.33,22.08,0.0187,160.02
21.02,101.29,22.03,0.0222,159.61
21.01,101.29,22.04,0.0205,159.58
20.98,101.34,21.92,0.0198,159.75
21.0,101.25,22.08,0.0174,159.56
21.0,101.26,22.07,0.0192,158.5
21.02,101.33,22.08,0.0202,158.13
21.0,101.29,22.05,0.0221,158.26
21.01,101.3,21.92,0.02,157.17
21.01,101.29,21.93,0.0176,156.91
20.99,101.31,21.98,0.0199,156.56
20.99,101.33,21.99,0.02,155.77
20.99,101.33,21.98,0.0214,154.43
21.02,101.26,22.05,0.0204,153.93
20.98,101.28,21.94,0.0188,153.18
20.99,101.35,21.97,0.0195,152.24
21.0,101.33,21.99,0.0209,151.47
21.0,101.26,21.95,0.0172,150.64
21.0,101.33,21.98,0.0186,149.32
21.02,101.26,21.96,0.0188,148.59
21.0,101.31,21.91,0.0184,147.01
21.02,101.3,21.95,0.0222,146.65
20.98,101.34,21.96,0.021,145.01
21.01,101.27,21.93,0.0208,143.45
21.0,101.31,21.92,0.0204,142.69
21.02,101.34,22.01,0.0228,141.15
20.99,101.28,22.01,0.0226,140.14
20.98,101.31,21.95,0.021,138.66
21.0,101.29,21.9,0.018,138.23
21.0,101.35,21.95,0.0227,136.78
20.99,101.27,22.07,0.019,135.87
21.0,101.29,22.06,0.0227,134.07
20.99,101.32,21.99,0.0176,132.58
21.01,101.31,21.97,0.0199,131.21
21.01,101.35,21.93,0.0196,130.79
20.99,101.3,22.02,0.02,128.7
20.98,101.3,21.96,0.02,127.99
21.0,101.31,22.04,0.0188,126.5
21.0,101.3,21.98,0.0171,125.43
20.98,101.35,21.99,0.0188,124.28
21.0,101.27,22.07,0.0227,123.32
20.99,101.26,22.05,0.0173,121.83
20.99,101.33,21.94,0.0229,121.3
21.01,101.33,22.0,0.0179,120.31
20.98,101.28,22.04,0.0219,119.1
21.0,101.28,22.09,0.0209,117.77
20.98,101.26,22.01,0.0188,117.49
21.02,101.3,21.96,0.0214,116.34
21.0,101.25,22.08,0.0207,115.25
20.99,101.35,22.01,0.0198,114.89
21.01,101.31,22.07,0.0193,113.8
21.0,101.27,22.03,0.0189,113.97
21.01,101.26,21.96,0.0194,112.5
21.0,101.29,22.03,0.0177,112.11
20.99,101.33,21.98,0.0227,112.25
21.02,101.3,21.96,0.0226,111.12
20.99,101.33,21.97,0.0229,111.33
21.0,101.33,21.9,0.0225,110.59
21.02,101.28,21.91,0.0197,110.04
20.98,101.27,22.0,0.0191,110.27
21.01,101.27,21.98,0.0171,109.99
20.98,101.34,21.93,0.0198,109.77
20.99,101.3,22.04,0.0222,110.36
21.0,101.31,22.0,0.0189,110.5
20.99,101.28,22.08,0.0182,110.59
20.98,101.32,21.97,0.0222,110.68
21.0,101.25,22.06,0.0219,110.55
20.99,101.32,21.98,0.02,110.78
21.0,101.27,22.01,0.0217,111.71
20.99,101.25,22.09,0.0197,111.83
21.02,101.27,21.9,0.021,111.73
21.01,101.31,22.0,0.0191,113.03
21.0,101.31,22.08,0.0229,112.9
21.02,101.27,21.92,0.019,114.0
21.02,101.25,22.07,0.018,114.33
21.01,101.31,22.01,0.0186,115.69
21.02,101.25,22.01,0.0177,115.92
21.0,101.34,22.02,0.0183,116.57
21.01,101.3,22.08,0.0173,118.21
21.0,101.33,22.03,0.0195,118.99
20.99,101.28,22.04,0.0223,119.46
21.02,101.35,22.0,0.0212,121.21
21.0,101.3,22.05,0.0204,121.42
20.99,101.31,22.08,0.0179,122.95
20.98,101.31,22.06,0.0193,124.01
20.99,101.33,22.06,0.0188,125.28
20.99,101.34,21.9,0.0224,126.45
21.01,101.32,21.98,0.0189,127.11
21.01,101.32,22.06,0.0173,128.21
21.01,101.31,22.08,0.0223,129.85
21.02,101.3,21.95,0.0182,131.03
21.0,101.32,21.94,0.0195,132.36
20.99,101.26,21.95,0.0179,133.64
21.01,101.29,22.06,0.0185,134.86
21.02,101.31,22.04,0.0188,136.35
21.02,101.26,22.09,0.0173,137.38
20.98,101.27,22.05,0.0189,138.13
21.01,101.3,21.93,0.0195,140.3
21.0,101.26,22.04,0.0216,141.26
21.0,101.26,21.92,0.0213,142.68
21.01,101.32,21.94,0.0197,142.94
21.01,101.32,21.95,0.0176,144.31
21.0,101.34,22.03,0.0215,146.22
21.0,101.27,21.96,0.0229,146.88
21.01,101.34,22.05,0.0186,148.06
20.99,101.34,21.9,0.0229,148.82
21.0,101.35,21.96,0.0177,149.74
21.0,101.32,22.0,0.0189,151.46
20.99,101.33,22.04,0.0182,151.6
21.01,101.33,21.96,0.0226,152.45
21.01,101.25,22.09,0.0182,153.36
21.0,101.25,22.01,0.018,154.9
21.02,101.33,22.07,0.0191,155.28
21.0,101.31,21.92,0.0174,155.52
21.0,101.29,21.94,0.0202,156.63
21.01,101.32,21.98,0.0222,157.22
20.99,101.31,22.05,0.0211,158.22
20.99,101.28,21.96,0.0185,157.77
20.98,101.26,22.04,0.0206,158.35
20.99,101.26,22.02,0.0192,159.53
21.02,101.33,22.02,0.0173,159.18
21.01,101.32,21.98,0.0211,159.43
21.02,101.32,22.06,0.0171,159.42
20.99,101.28,22.06,0.021,159.46
20.99,101.31,21.96,0.0197,159.53
21.01,101.31,22.06,0.022,160.18
21.0,101.32,21.98,0.0171,159.5
21.01,101.32,21.99,0.0182,159.72
20.98,101.35,21.95,0.0211,159.42
21.0,101.29,21.93,0.021,159.26
21.02,101.34,21.97,0.022,159.15
21.0,101.34,21.99,0.0191,158.28
20.99,101.3,21.92,0.0187,158.58
20.99,101.34,22.07,0.0182,158.18
21.0,101.29,22.01,0.0222,157.13
20.99,101.29,22.03,0.0205,156.77
20.99,101.26,21.99,0.0225,155.58
20.99,101.31,21.93,0.0194,155.29
21.01,101.34,21.99,0.0175,154.69
21.01,101.33,22.08,0.0174,153.34
20.98,101.32,21.98,0.023,152.7
21.02,101.33,22.02,0.0226,152.13
21.0,101.29,22.01,0.0188,151.45
21.02,101.25,22.06,0.0227,150.53
21.02,101.34,21.94,0.02,149.25
20.98,101.28,21.93,0.0188,147.7
21.01,101.26,22.03,0.0207,147.01
21.01,101.31,21.94,0.0215,145.53
21.01,101.3,21.91,0.0175,144.8
21.02,101.3,21.99,0.019,143.98
21.01,101.3,22.07,0.0197,141.96
21.0,101.35,21.97,0.0195,141.42
20.99,101.33,21.95,0.0223,140.19
20.98,101.31,22.01,0.0229,138.98
21.02,101.32,22.07,0.0193,137.01
20.98,101.28,21.98,0.0199,136.25
20.99,101.27,22.0,0.0209,134.64
21.01,101.29,21.97,0.018,133.38
21.0,101.28,21.93,0.0205,132.03
21.01,101.26,21.96,0.0179,130.77
20.98,101.34,21.92,0.0223,129.84
21.01,101.3,22.05,0.0201,128.49
21.01,101.26,22.08,0.0207,127.08
21.02,101.27,21.95,0.0216,126.34
20.99,101.35,22.08,0.0188,125.05
21.01,101.32,22.01,0.0183,123.71
20.99,101.34,22.04,0.0227,122.52
21.0,101.31,21.94,0.0227,122.38
20.98,101.29,22.04,0.0201,120.68
21.0,101.28,21.96,0.0226,119.66
21.01,101.32,22.02,0.0189,118.76
21.02,101.33,22.07,0.0181,117.53
20.99,101.35,21.96,0.0181,117.45
21.0,101.31,22.08,0.0217,116.65
21.0,101.33,22.07,0.0217,114.9
21.01,101.3,22.06,0.0205,114.59
21.0,101.33,21.95,0.0181,113.68
21.01,101.26,21.9,0.0219,112.89
20.98,101.29,21.96,0.0212,112.81
20.99,101.34,22.03,0.0209,112.34
20.99,101.26,22.03,0.0224,111.26
20.98,101.26,21.93,0.0226,111.55
20.99,101.31,22.09,0.0196,110.43
20.98,101.29,21.91,0.0223,110.13
21.0,101.34,22.03,0.0201,110.71
20.99,101.27,21.98,0.0205,110.16
21.01,101.34,22.02,0.0196,110.42
20.99,101.33,22.03,0.0181,110.5
21.0,101.25,21.92,0.0212,110.43
21.01,101.31,21.98,0.0215,109.69
20.98,101.34,22.04,0.021,110.12
20.99,101.35,21.98,0.0215,110.21
20.99,101.33,21.94,0.0203,111.08
21.01,101.27,22.1,0.019,111.23
21.01,101.27,21.97,0.018,111.68
21.02,101.31,22.0,0.0184,112.25
21.02,101.32,21.95,0.0178,112.75
20.99,101.33,21.9,0.0179,112.79
21.0,101.34,21.91,0.019,113.66
21.0,101.32,22.07,0.018,114.0
20.98,101.32,21.99,0.0228,115.29
20.99,101.28,21.93,0.0196,115.29
21.01,101.35,22.09,0.0212,116.05
21.01,101.27,22.03,0.0193,116.93
20.99,101.25,21.99,0.0223,117.91
21.01,101.26,21.95,0.0179,119.5
21.0,101.34,22.08,0.0188,120.53
21.02,101.29,21.98,0.0207,120.72
20.99,101.3,21.91,0.017,121.84
21.01,101.27,21.94,0.0211,123.02
20.99,101.25,21.94,0.0172,124.6
21.0,101.33,21.96,0.0179,125.68
21.0,101.28,21.97,0.0207,126.56
21.01,101.34,21.93,0.0195,127.47
20.99,101.28,22.07,0.0223,129.11
21.0,101.34,21.96,0.0172,130.49
20.99,101.34,21.9,0.0209,131.42
21.01,101.27,21.99,0.0199,132.88
21.01,101.35,21.96,0.0195,133.77
21.0,101.26,21.94,0.0206,134.88
21.01,101.26,21.93,0.0214,136.85
21.01,101.25,21.93,0.0176,138.03
21.0,101.33,21.94,0.0178,138.6
20.99,101.3,22.02,0.0193,140.53
20.99,101.33,21.9,0.0213,140.94
20.99,101.31,22.02,0.0182,142.5
21.0,101.3,22.03,0.0206,144.13
21.01,101.27,21.96,0.0228,144.98
20.99,101.31,21.93,0.0178,145.87
21.0,101.3,22.03,0.0198,147.42
20.99,101.32,21.92,0.0211,148.66
21.02,101.34,21.96,0.0177,149.1
20.98,101.25,22.01,0.0185,150.55
20.99,101.32,22.09,0.0188,150.92
21.0,101.33,22.04,0.0194,152.53
20.99,101.26,21.99,0.0185,152.81
21.0,101.28,22.02,0.0222,154.28
21.0,101.26,22.06,0.0201,155.2
21.0,101.28,21.94,0.0222,155.25
20.99,101.34,21.96,0.023,156.49
20.98,101.31,22.08,0.0198,156.54
21.01,101.27,21.94,0.0177,157.21
21.02,101.32,21.96,0.0202,157.45
20.99,101.33,22.04,0.0202,158.54
21.0,101.32,22.04,0.0184,158.54
21.0,101.34,21.96,0.0221,158.71
21.0,101.31,21.92,0.0173,159.62
21.01,101.26,21.98,0.0217,159.41
20.98,101.3,21.91,0.0188,159.87
21.01,101.34,22.0,0.0224,160.25
20.99,101.3,22.0,0.0227,159.8
20.99,101.34,22.08,0.0187,159.92
21.02,101.28,22.05,0.022,159.42
21.02,101.35,21.99,0.0186,159.62
20.99,101.32,22.0,0.0203,159.58
20.99,101.27,22.07,0.0173,158.87
21.01,101.33,21.99,0.0174,159.36
21.02,101.34,22.01,0.0203,158.63
21.0,101.33,22.04,0.0223,158.21
21.01,101.29,22.02,0.0194,157.57
20.98,101.3,22.07,0.018,156.67
20.98,101.33,22.1,0.0206,156.88
21.01,101.28,22.01,0.0197,156.11
20.98,101.26,22.07,0.0213,155.3
20.99,101.34,21.98,0.0171,153.97
21.02,101.25,21.98,0.0197,153.71
21.0,101.34,22.08,0.018,152.58
20.98,101.31,21.95,0.0197,152.08
20.99,101.31,21.91,0.0201,150.81
21.01,101.27,21.91,0.0182,149.97
20.98,101.26,21.94,0.0179,148.64
20.99,101.3,22.04,0.0175,147.32
20.99,101.31,21.91,0.0171,146.09
21.01,101.31,22.0,0.0217,145.49
20.99,101.27,21.92,0.0195,143.85
20.98,101.29,22.02,0.0198,142.73
20.99,101.29,21.97,0.02,142.26
20.99,101.29,22.06,0.0225,140.42
20.99,101.33,22.01,0.0179,139.57
20.99,101.27,21.96,0.0184,137.97
21.0,101.33,21.95,0.0228,137.33
21.01,101.33,22.09,0.0189,135.67
21.0,101.28,21.92,0.0206,134.51
20.99,101.34,21.97,0.0194,132.91
20.99,101.26,21.99,0.0206,132.02
21.01,101.26,21.97,0.0208,130.61
20.99,101.31,22.08,0.0219,129.7
20.99,101.35,21.92,0.0186,128.6
20.98,101.31,22.04,0.0203,127.02
20.99,101.35,22.07,0.019,126.32
20.99,101.3,21.93,0.0191,124.69
21.02,101.29,22.1,0.0222,123.92
21.0,101.28,21.9,0.0224,122.68
20.99,101.3,21.97,0.0186,121.52
21.01,101.27,21.94,0.0185,120.17
21.01,101.25,22.09,0.0203,119.19
21.02,101.26,21.91,0.0178,118.16
20.99,101.25,22.06,0.0214,117.98
20.99,101.26,22.01,0.0177,116.81
20.99,101.29,22.09,0.0172,116.25
21.02,101.27,22.0,0.0198,115.32
20.99,101.27,22.03,0.0222,114.52
20.99,101.3,21.93,0.02,113.29
20.99,101.28,22.05,0.0226,113.12
20.98,101.32,22.04,0.0186,112.71
21.01,101.25,22.01,0.0213,111.93
20.99,101.32,21.98,0.0223,111.78
20.98,101.32,22.06,0.0207,111.6
20.98,101.31,22.03,0.0214,110.38
20.99,101.3,21.95,0.0192,110.29
21.01,101.28,21.92,0.0229,110.24
20.98,101.27,21.95,0.0218,110.59
20.98,101.26,21.94,0.017,110.49
20.98,101.25,22.02,0.0211,109.76
20.99,101.32,21.92,0.0198,109.88
21.01,101.29,21.92,0.0218,110.15
21.01,101.29,21.93,0.0174,110.38
20.99,101.33,22.01,0.0197,110.28
20.99,101.27,21.95,0.0181,111.11
20.99,101.34,21.96,0.019,111.44
20.99,101.29,22.01,0.0178,111.59
21.01,101.33,22.06,0.0171,112.08
21.01,101.31,22.0,0.0188,112.12
21.02,101.27,22.02,0.0204,112.97
20.99,101.34,22.01,0.0184,113.41
20.98,101.28,21.94,0.0206,113.97
21.0,101.32,21.92,0.019,114.91
20.99,101.29,22.04,0.0188,115.5
21.0,101.25,21.97,0.0201,116.58
21.0,101.28,21.98,0.0226,117.4
21.0,101.35,21.96,0.0182,118.53
21.0,101.32,22.04,0.0204,119.71
21.0,101.3,21.95,0.0177,120.03
21.01,101.25,22.05,0.0225,121.59
21.0,101.26,22.07,0.0174,122.06
20.99,101.25,22.0,0.0218,123.92
21.0,101.31,22.02,0.017,124.43
21.0,101.26,22.1,0.0227,125.83
21.01,101.35,21.98,0.0185,126.99
21.0,101.31,21.93,0.0199,128.17
20.99,101.34,21.94,0.0171,129.15
20.98,101.3,21.95,0.0206,130.57
21.0,101.28,21.92,0.0223,132.03
21.02,101.31,22.08,0.0202,133.52
20.99,101.33,22.07,0.0184,134.62
21.01,101.3,21.95,0.0226,135.78
21.01,101.29,21.99,0.0192,137.0
21.01,101.34,22.0,0.0172,138.2
20.99,101.32,22.03,0.0224,139.26
20.98,101.3,22.08,0.0204,140.21
21.01,101.31,21.99,0.0176,141.9
21.02,101.29,22.04,0.0174,143.1
20.99,101.32,22.03,0.0185,144.4
21.01,101.3,21.92,0.0178,145.51
20.99,101.33,21.94,0.0222,146.61
21.02,101.28,21.99,0.0196,147.76
21.0,101.27,21.99,0.0184,148.32
20.99,101.29,21.91,0.0196,149.76
21.02,101.3,21.97,0.018,150.36
21.0,101.3,22.04,0.0213,151.93
21.0,101.26,21.98,0.0201,152.59
21.0,101.28,22.01,0.0218,152.92
21.01,101.33,22.08,0.0192,153.73
20.99,101.32,21.97,0.0181,155.06
21.02,101.29,22.05,0.0193,156.06
20.99,101.28,21.95,0.0174,156.01
21.01,101.31,21.92,0.0203,156.7
20.99,101.27,21.99,0.0185,157.4
21.0,101.33,22.05,0.0216,158.23
21.0,101.33,22.04,0.0225,158.36
20.99,101.32,22.05,0.0191,158.56
21.02,101.26,22.0,0.0211,159.61
21.0,101.27,21.92,0.0198,159.34
20.98,101.35,21.9,0.0171,159.27
20.98,101.33,22.07,0.0211,159.49
21.0,101.34,22.03,0.017,160.11
21.0,101.32,22.08,0.021,160.19
20.98,101.26,22.02,0.0173,159.92
21.02,101.31,21.95,0.0202,159.51
21.0,101.32,22.05,0.0202,160.08
21.0,101.32,22.09,0.0177,159.2
21.02,101.28,21.93,0.0194,159.3
21.01,101.25,22.06,0.0213,158.81
20.98,101.34,22.06,0.0185,158.79
21.0,101.33,21.96,0.0212,157.69
20.99,101.31,22.0,0.0176,157.38
21.01,101.29,22.05,0.0218,157.06
21.02,101.26,22.0,0.0207,156.45
21.0,101.27,22.05,0.02,155.59
20.99,101.33,22.09,0.0183,155.07
21.01,101.34,21.97,0.02,154.24
21.0,101.33,22.02,0.0223,153.29
20.98,101.29,22.01,0.0213,152.73
21.0,101.32,21.99,0.0181,151.72
21.0,101.3,21.98,0.0193,150.25
21.01,101.3,21.95,0.0187,149.73
21.02,101.26,22.02,0.0223,147.9
21.0,101.29,21.91,0.0216,147.55
21.01,101.33,22.02,0.0219,145.87
20.99,101.32,22.01,0.0209,144.6
21.0,101.29,22.06,0.0227,144.17
21.02,101.3,22.08,0.0177,142.26
21.01,101.34,21.96,0.0219,141.91
21.01,101.26,22.05,0.022,140.45
20.99,101.3,22.06,0.022,139.18
20.99,101.27,22.0,0.0202,137.6
20.99,101.33,22.08,0.0202,136.24
20.98,101.32,21.96,0.0192,135.36
21.01,101.35,22.03,0.021,133.73
20.98,101.25,22.08,0.0176,132.4
20.98,101.25,22.03,0.0174,131.44
21.0,101.35,21.99,0.022,130.34
20.98,101.3,21.91,0.0212,128.67
20.98,101.33,22.05,0.0207,128.19
20.99,101.26,22.09,0.0173,127.06
20.98,101.35,21.92,0.0219,125.2
21.01,101.28,21.92,0.0191,124.57
21.0,101.29,22.0,0.0191,123.24
21.01,101.33,21.98,0.0186,122.65
21.0,101.26,21.94,0.0173,120.79
